# L=10, T=3.25 
# E      M        E^2        M^2
-84.0    40.0     7056.0     1600.0
-52.0    30.0     2704.0     900.0
-48.0    16.0     2304.0     256.0
-44.0    16.0     1936.0     256.0
-60.0    -12.0     3600.0     144.0
-48.0    -26.0     2304.0     676.0
-64.0    -30.0     4096.0     900.0
-68.0    -46.0     4624.0     2116.0
-56.0    -38.0     3136.0     1444.0
-60.0    -30.0     3600.0     900.0
-64.0    -28.0     4096.0     784.0
-80.0    -36.0     6400.0     1296.0
-76.0    -60.0     5776.0     3600.0
-80.0    -50.0     6400.0     2500.0
-80.0    -46.0     6400.0     2116.0
-84.0    -18.0     7056.0     324.0
-92.0    -16.0     8464.0     256.0
-88.0    -28.0     7744.0     784.0
-80.0    -24.0     6400.0     576.0
-76.0    -18.0     5776.0     324.0
-76.0    0.0     5776.0     0.0
-96.0    8.0     9216.0     64.0
-56.0    0.0     3136.0     0.0
-48.0    6.0     2304.0     36.0
-92.0    -4.0     8464.0     16.0
-92.0    -16.0     8464.0     256.0
-48.0    -2.0     2304.0     4.0
-52.0    -10.0     2704.0     100.0
-72.0    -16.0     5184.0     256.0
-52.0    -4.0     2704.0     16.0
-96.0    10.0     9216.0     100.0
-100.0    -14.0     10000.0     196.0
-108.0    0.0     11664.0     0.0
-84.0    -2.0     7056.0     4.0
-36.0    -6.0     1296.0     36.0
-80.0    -14.0     6400.0     196.0
-88.0    -16.0     7744.0     256.0
-80.0    -10.0     6400.0     100.0
-76.0    0.0     5776.0     0.0
-60.0    -20.0     3600.0     400.0
-56.0    -26.0     3136.0     676.0
-60.0    -18.0     3600.0     324.0
-56.0    2.0     3136.0     4.0
-72.0    20.0     5184.0     400.0
-44.0    18.0     1936.0     324.0
-68.0    -14.0     4624.0     196.0
-52.0    18.0     2704.0     324.0
-44.0    12.0     1936.0     144.0
-60.0    8.0     3600.0     64.0
-64.0    2.0     4096.0     4.0
-60.0    -4.0     3600.0     16.0
-48.0    12.0     2304.0     144.0
-80.0    12.0     6400.0     144.0
-64.0    10.0     4096.0     100.0
-52.0    24.0     2704.0     576.0
-64.0    -6.0     4096.0     36.0
-72.0    -20.0     5184.0     400.0
-88.0    -10.0     7744.0     100.0
-64.0    -28.0     4096.0     784.0
-36.0    -14.0     1296.0     196.0
-56.0    -14.0     3136.0     196.0
-72.0    -24.0     5184.0     576.0
-72.0    -24.0     5184.0     576.0
-92.0    -18.0     8464.0     324.0
-112.0    -26.0     12544.0     676.0
-80.0    -40.0     6400.0     1600.0
-64.0    -28.0     4096.0     784.0
-60.0    -26.0     3600.0     676.0
-60.0    -48.0     3600.0     2304.0
-108.0    -68.0     11664.0     4624.0
