# L=10, T=4.0 
# E      M        E^2        M^2
-44.8    1.6     2172.8     167.2
-55.6    9.6     3819.2     826.4
-54.0    1.6     3345.6     252.0
-56.0    2.4     3590.4     417.6
-51.2    -3.0     2822.4     321.2
-63.6    9.4     4280.0     301.2
-60.4    -4.4     3860.8     516.0
-50.0    -7.8     2881.6     506.0
-68.8    3.0     5158.4     387.6
-51.2    4.8     2867.2     252.8
-58.0    -0.4     3720.0     102.4
-49.6    4.6     2662.4     361.2
-59.2    9.4     3750.4     471.6
-63.6    7.8     4177.6     542.0
-56.4    -2.4     3502.4     208.8
-55.2    4.6     3228.8     390.8
-58.4    -3.8     3670.4     522.8
-55.6    10.6     3441.6     442.8
-56.8    3.6     3363.2     364.8
-63.6    9.4     4126.4     338.0
-57.6    7.0     3484.8     719.6
-49.2    -1.2     2708.8     292.8
-52.4    4.6     3169.6     402.8
-65.6    1.8     4649.6     331.6
-74.8    -14.2     5854.4     1011.6
-53.6    4.8     3254.4     172.8
-62.0    -10.8     4164.8     492.8
-55.6    -12.2     3336.0     397.2
-60.8    2.8     3830.4     174.4
-58.4    1.4     3696.0     193.2
-60.8    9.2     3897.6     709.6
-49.2    -5.0     2536.0     520.4
-52.8    9.4     3379.2     405.2
-53.2    -2.4     3022.4     313.6
-60.0    3.6     3772.8     311.2
-59.6    -3.6     3864.0     748.0
-61.6    -0.8     4009.6     442.4
-52.8    2.4     2960.0     235.2
-58.4    0.2     3584.0     240.4
-67.2    1.0     4691.2     445.2
-59.6    2.8     3908.8     533.6
-59.6    -4.0     4020.8     691.2
-55.6    4.8     3422.4     478.4
-51.6    1.0     2894.4     264.4
-54.8    -3.2     3246.4     376.8
-57.2    2.4     3400.0     460.0
-66.0    -5.4     5054.4     1142.0
-51.2    -3.2     2947.2     273.6
-59.6    5.2     4235.2     584.0
-64.0    -6.4     4272.0     600.0
-58.4    6.4     3628.8     179.2
-55.2    2.4     3382.4     255.2
-58.0    4.4     3425.6     402.4
-70.8    -7.6     5240.0     766.4
-56.4    -2.6     3358.4     226.8
-48.8    -4.0     2672.0     538.4
-54.8    4.6     3115.2     216.4
-52.4    8.0     3000.0     650.4
-53.6    -14.2     3235.2     609.2
-55.2    -11.0     3388.8     442.8
-54.4    -14.8     3075.2     572.0
-54.0    -10.6     3249.6     436.4
-56.4    6.4     3288.0     187.2
-45.2    2.4     2388.8     492.0
-62.0    -11.8     3988.8     331.6
-47.6    1.8     2401.6     281.2
-64.4    -2.0     4500.8     375.2
-57.6    -5.4     3580.8     392.4
-53.2    -6.2     3294.4     288.4
-54.4    -1.4     3078.4     221.2
-55.2    -6.6     3267.2     846.8
-56.8    2.4     3302.4     118.4
-51.6    -1.0     2872.0     250.0
-50.0    -0.2     2702.4     262.0
-51.6    -0.8     3022.4     314.4
-56.0    -2.4     3344.0     406.4
-52.4    8.6     3051.2     630.8
-57.2    -8.4     3505.6     244.8
-64.0    16.0     4534.4     686.4
-53.2    -1.6     3041.6     692.8
-56.4    -1.0     3412.8     198.0
-56.0    -5.6     3347.2     352.8
-48.8    -8.6     2560.0     398.8
-52.0    -7.0     2892.8     339.6
-55.6    -1.6     3419.2     185.6
-57.6    -3.0     3683.2     418.0
-51.2    -0.8     2995.2     285.6
-52.4    6.2     2942.4     290.8
-56.4    1.0     3307.2     393.2
-54.8    -7.2     3348.8     442.4
-54.4    5.2     3260.8     330.4
-50.0    -12.4     2673.6     455.2
-58.0    -6.8     3572.8     610.4
-60.8    -3.4     3862.4     294.0
-45.6    7.6     2169.6     337.6
-54.0    1.4     3195.2     187.6
-58.4    -9.0     3712.0     476.4
-55.6    -12.0     3252.8     358.4
-57.6    2.0     3424.0     288.0
-50.4    -4.4     2854.4     204.8
-53.2    -5.8     3140.8     403.6
-54.8    3.6     3105.6     497.6
-50.8    -9.4     2833.6     509.2
-49.6    8.2     2598.4     446.8
-56.8    -3.8     3411.2     216.4
-50.4    8.8     2713.6     292.8
-57.6    -1.4     3414.4     442.0
-62.8    -6.0     4011.2     384.8
-64.0    7.2     4710.4     1024.8
-62.0    -4.4     4222.4     496.0
-64.8    -2.8     4342.4     683.2
-56.8    0.4     3414.4     552.0
-61.2    -0.4     3982.4     284.8
-53.2    4.0     2939.2     225.6
-59.2    -9.6     3670.4     267.2
-52.8    1.4     2931.2     347.6
-60.0    6.6     3974.4     728.4
-62.4    -7.2     4361.6     408.0
-66.0    -1.2     4523.2     497.6
-49.2    2.2     2715.2     58.0
-52.4    13.6     2904.0     470.4
-51.2    -0.8     2780.8     316.8
-57.6    10.8     3635.2     608.8
-53.2    13.4     3073.6     400.4
-55.6    -17.8     3211.2     610.0
-47.6    -2.8     2548.8     218.4
-59.6    -2.6     4100.8     787.6
-53.6    0.0     3024.0     305.6
-56.8    -5.4     3468.8     484.4
-54.4    -12.6     3430.4     374.8
-57.2    1.8     3716.8     712.4
-59.2    8.0     3648.0     366.4
-58.4    3.8     3616.0     470.0
-46.4    -1.4     2348.8     256.4
-61.2    -7.6     4024.0     626.4
-62.8    15.6     4200.0     720.8
-60.0    6.6     3878.4     498.8
-59.2    4.4     3756.8     485.6
-54.8    -0.6     3108.8     607.6
-55.6    -7.8     3272.0     318.8
-52.0    1.0     2969.6     116.4
-62.0    -14.0     3966.4     666.4
-50.4    -0.6     2992.0     125.2
-51.6    -8.0     2929.6     472.0
-54.0    -0.8     3124.8     308.8
-48.8    -1.2     2595.2     129.6
-59.6    -4.2     3819.2     346.8
-57.2    -1.8     3441.6     391.6
-46.4    9.6     2492.8     353.6
-56.8    -5.0     3750.4     912.4
-52.0    6.8     3020.8     275.2
-59.2    -3.4     3622.4     371.6
-54.0    3.4     3220.8     575.6
-55.6    -5.4     3246.4     291.6
-47.6    9.8     2532.8     211.6
-60.8    10.8     4096.0     568.8
-60.0    -4.0     3920.0     545.6
-64.8    14.2     4320.0     464.4
-57.6    0.4     3369.6     707.2
-52.0    1.6     2988.8     118.4
-53.6    -4.6     3062.4     202.8
-51.6    4.8     2862.4     249.6
-54.8    1.8     3281.6     470.0
-46.0    -4.8     2548.8     115.2
-61.6    -2.4     4048.0     271.2
-56.8    -7.2     3430.4     312.0
-49.2    -7.6     2558.4     397.6
-53.6    0.4     3100.8     132.8
-60.4    -8.8     3748.8     426.4
-52.4    13.2     2865.6     708.0
-50.8    -0.8     2840.0     791.2
-55.6    -4.4     3281.6     362.4
-62.8    -3.4     4292.8     453.2
-56.4    -5.2     3400.0     370.4
-53.6    2.2     2985.6     261.2
-52.8    -4.8     3075.2     683.2
-57.2    1.6     3518.4     119.2
-58.4    -7.6     3692.8     384.8
-56.0    -3.8     3712.0     411.6
-54.8    7.4     3163.2     354.8
-48.0    10.8     2438.4     644.8
-55.6    -8.2     3496.0     285.2
-52.0    2.4     3056.0     490.4
-54.8    -9.4     3131.2     534.0
-65.6    -2.4     4425.6     459.2
-45.2    -11.0     2238.4     199.6
-51.6    -5.0     2865.6     394.8
-60.8    -1.8     3840.0     218.0
-58.8    -10.4     3844.8     503.2
-41.2    -2.6     1787.2     243.6
-59.6    9.0     3880.0     426.8
-54.4    -5.6     3404.8     391.2
-61.6    -13.2     4041.6     585.6
-55.6    0.6     3220.8     326.8
-59.6    5.4     3787.2     248.4
-61.2    -9.2     3825.6     228.0
-53.2    7.8     3166.4     353.2
-59.2    8.4     3612.8     531.2
-60.0    3.8     3744.0     313.2
-59.2    2.8     3667.2     275.2
-56.4    -7.2     3451.2     567.2
-56.0    5.4     3305.6     210.0
-60.4    12.2     3880.0     546.8
-61.2    11.2     4024.0     421.6
-46.8    2.2     2494.4     208.4
-50.8    2.6     2744.0     446.0
-48.4    2.0     2916.8     350.4
-54.0    -1.4     3230.4     457.2
-64.0    -13.4     4358.4     310.8
-49.2    -2.4     2600.0     223.2
-48.8    2.6     2483.2     246.8
-64.4    -1.8     4315.2     560.4
-51.2    3.8     2777.6     554.0
-55.2    -7.8     3225.6     299.6
-49.2    -0.4     2756.8     152.0
-68.4    4.0     4913.6     909.6
-56.8    2.2     3705.6     407.6
-55.2    5.8     3187.2     379.6
-46.8    0.8     2398.4     204.0
-49.2    7.4     2513.6     322.8
-46.0    -8.2     2539.2     235.6
-65.2    -8.6     4868.8     352.4
-67.6    -6.0     4827.2     460.8
-52.8    0.6     2966.4     334.8
-57.2    11.0     3604.8     368.4
-62.0    -1.0     4148.8     970.0
-57.6    -0.8     3411.2     467.2
-60.0    1.0     3888.0     298.8
-60.0    5.4     3782.4     554.8
-61.6    1.0     3980.8     242.0
-60.4    0.2     3796.8     714.0
-62.8    8.8     4107.2     696.8
-58.4    1.8     3548.8     371.6
-59.6    9.2     4027.2     616.8
-58.4    -0.6     3545.6     526.0
-55.6    -6.2     3643.2     313.2
-55.6    4.8     3249.6     275.2
-57.6    -0.4     3452.8     304.8
-46.0    2.8     2308.8     407.2
-51.2    -3.0     3011.2     338.0
-62.0    1.2     4030.4     446.4
-56.4    5.8     3396.8     547.6
-57.2    -1.8     3553.6     125.2
-55.6    1.0     3608.0     199.6
-54.8    7.0     3457.6     444.4
-50.8    -1.8     2747.2     413.2
-51.6    0.6     2900.8     339.6
-55.2    6.0     3363.2     644.8
-54.0    -2.8     3156.8     264.0
-60.0    -1.0     3888.0     673.2
-58.8    -15.6     3745.6     744.8
-60.8    -2.6     3904.0     426.0
-57.2    -1.2     3448.0     395.2
-55.2    -0.2     3136.0     443.6
-54.4    -4.6     3081.6     264.4
-64.0    2.4     4316.8     953.6
-66.8    11.4     4996.8     551.6
-52.4    9.6     3019.2     328.8
-46.8    7.4     2299.2     306.8
-52.4    9.0     2878.4     315.6
-54.8    -5.8     3118.4     350.0
-50.0    -12.0     2744.0     463.2
-60.8    8.6     3939.2     686.0
-56.8    0.6     3462.4     556.4
-44.4    -0.6     2296.0     134.0
-62.0    -12.6     4196.8     795.6
-59.6    -6.8     3931.2     440.0
-53.6    5.4     3270.4     374.8
-46.4    -3.0     2371.2     300.4
-56.8    5.6     3459.2     290.4
-67.6    -8.0     4824.0     396.8
-49.6    6.0     2761.6     260.8
-60.4    -12.4     3905.6     860.8
-61.6    11.2     4201.6     486.4
-64.8    7.6     4396.8     700.8
-53.6    1.2     3225.6     453.6
-60.4    3.8     3828.8     307.6
-57.6    6.0     3628.8     340.8
-49.6    -7.0     2720.0     540.4
-57.2    1.4     3777.6     197.2
-60.4    7.2     3809.6     360.8
-51.2    -0.4     3033.6     319.2
-50.8    2.4     2696.0     344.0
-60.0    5.2     4016.0     290.4
-54.8    -9.6     3224.0     476.0
-57.2    -0.8     3374.4     344.8
-60.8    -19.4     4259.2     709.2
-58.8    -5.8     3675.2     326.8
-57.2    6.6     3454.4     592.4
-52.4    -16.0     3028.8     433.6
-57.6    3.6     3462.4     535.2
-54.8    3.0     3217.6     362.8
-62.4    -7.4     4211.2     471.6
-58.4    -6.4     3654.4     268.8
-55.6    -1.2     3422.4     100.8
-54.4    -4.8     3324.8     546.4
-59.6    -2.2     3636.8     328.4
-51.6    -0.2     2939.2     398.0
-46.4    -4.6     2524.8     149.2
-59.6    -4.8     3777.6     292.0
-52.8    1.6     2883.2     179.2
-58.8    3.4     3598.4     778.8
-52.4    -9.6     2904.0     468.0
-47.2    -11.4     2531.2     402.8
-52.0    9.4     2803.2     350.8
-54.8    1.6     3214.4     529.6
-55.2    5.8     3484.8     587.6
-57.2    7.4     3425.6     385.2
-63.6    -14.0     4161.6     620.0
-58.0    -0.6     3576.0     822.8
-53.6    3.0     3027.2     330.8
-63.2    5.6     4278.4     355.2
-49.2    12.6     2718.4     573.2
-56.4    10.8     3300.8     460.0
-60.0    -0.4     3894.4     361.6
-51.2    7.4     2908.8     372.4
-58.0    10.8     3441.6     364.8
-57.2    9.4     3633.6     678.8
-56.4    1.8     3377.6     422.0
-63.2    -7.8     4217.6     482.0
-51.6    -5.6     2849.6     343.2
-57.2    7.6     3358.4     588.8
-54.4    -9.8     3209.6     285.2
-62.4    13.0     4272.0     730.8
-52.0    7.0     2854.4     202.0
-57.6    9.4     3440.0     243.6
-58.0    2.8     3716.8     345.6
-58.0    -1.2     3668.8     518.4
-46.8    3.8     2580.8     286.8
-63.2    11.2     4227.2     809.6
-50.4    -1.8     2745.6     203.6
-63.6    7.6     4286.4     636.8
-56.4    -0.8     3390.4     467.2
-67.6    1.4     4827.2     418.8
-52.8    -6.2     3148.8     430.8
-60.4    9.2     3825.6     472.8
-51.6    9.2     2744.0     360.0
-60.8    -9.8     3884.8     478.0
-61.6    -16.6     4240.0     873.2
-57.6    -3.0     3516.8     212.4
-48.8    -1.8     2662.4     196.4
-65.6    0.0     4438.4     396.8
-63.6    -13.4     4270.4     668.4
-56.0    -15.0     3516.8     546.8
-61.2    10.8     4081.6     748.8
-58.0    20.2     3572.8     529.2
-46.8    -3.6     2270.4     166.4
-57.2    -5.6     3579.2     221.6
-47.2    2.8     2576.0     531.2
-58.4    5.4     3622.4     354.8
-60.4    9.6     3883.2     669.6
-56.0    -1.2     3465.6     373.6
-62.8    -5.2     4276.8     870.4
-47.2    -2.6     2361.6     182.8
-51.6    -5.0     2926.4     419.6
-59.2    -10.4     3609.6     453.6
-60.4    6.0     3761.6     545.6
-62.0    1.0     4100.8     564.4
-56.4    7.4     3393.6     352.4
-48.8    -15.8     2515.2     418.0
-51.6    5.8     3096.0     865.2
-55.6    10.2     3227.2     420.4
-60.4    -3.6     3963.2     182.4
-56.8    -3.4     3462.4     283.6
-52.0    12.6     3052.8     343.6
-50.4    -4.0     2732.8     530.4
-62.0    -3.2     4113.6     390.4
-53.6    16.6     3136.0     549.2
-60.0    4.8     3769.6     652.0
-58.0    4.4     3576.0     492.0
-48.8    -4.8     2761.6     460.0
-65.6    -2.4     4579.2     701.6
-51.2    5.2     3072.0     315.2
-54.4    14.8     3308.8     444.0
-54.0    6.2     3172.8     294.8
-52.8    3.6     3158.4     456.0
-48.4    0.4     2526.4     498.4
-59.2    7.6     3750.4     504.8
-54.4    -8.8     3222.4     496.8
-63.2    5.0     4099.2     307.6
-53.2    0.0     2920.0     272.0
-58.0    -4.4     3566.4     359.2
-59.2    0.4     3769.6     243.2
-55.2    -3.4     3254.4     416.4
-56.8    5.0     3494.4     554.8
-48.0    5.0     2521.6     139.6
-50.4    -2.0     2876.8     288.0
-47.6    2.6     2443.2     296.4
-55.2    6.4     3296.0     293.6
-63.6    3.8     4561.6     731.6
-60.4    1.6     3924.8     280.8
-62.4    6.4     4345.6     461.6
-68.0    7.0     4726.4     645.2
-54.8    -1.4     3121.6     754.0
-52.0    -4.8     2918.4     250.4
-59.6    -3.4     3988.8     373.2
-48.8    -5.4     2592.0     161.2
-52.8    -4.6     3059.2     588.4
-52.8    -3.6     3068.8     500.0
-52.8    -14.2     3036.8     500.4
-60.8    5.8     4073.6     270.8
-57.6    8.2     3651.2     294.8
-52.0    1.2     2966.4     744.0
-59.6    0.4     3681.6     348.8
-51.6    -6.4     2830.4     338.4
-50.4    9.0     2704.0     397.2
-51.6    -10.6     2792.0     482.0
-61.2    -0.2     4020.8     488.4
-51.2    1.4     2672.0     260.4
-49.6    5.4     2675.2     449.2
-56.8    0.0     3769.6     649.6
-52.0    10.4     3203.2     464.0
-56.0    0.8     3401.6     302.4
-39.6    -3.4     1790.4     252.4
-63.6    -14.2     4225.6     814.8
-48.4    4.8     2609.6     399.2
-56.8    -7.2     3600.0     714.4
-54.0    2.4     3169.6     701.6
-56.4    4.4     3262.4     273.6
-60.8    8.8     3830.4     383.2
-44.0    -2.2     2080.0     221.2
-49.6    -8.8     2700.8     303.2
-62.4    -4.4     4320.0     162.4
-69.2    -10.6     5041.6     870.8
-54.8    -5.4     3323.2     582.0
-54.0    -0.2     3172.8     566.8
-61.2    2.0     4078.4     560.8
-48.8    10.0     2499.2     205.6
-58.8    10.0     3592.0     888.8
-46.4    -0.4     2355.2     168.0
-56.4    -11.6     3396.8     840.0
-56.4    3.6     3441.6     337.6
-44.0    1.0     2137.6     267.6
-60.0    -3.6     3897.6     350.4
-46.8    7.4     2363.2     355.6
-53.6    0.6     3049.6     351.6
-50.8    3.6     2744.0     291.2
-58.0    -5.2     3512.0     582.4
-59.6    -2.4     3796.8     292.0
-42.0    1.6     1931.2     232.0
-64.0    -4.0     4550.4     640.0
-51.6    5.0     2884.8     202.0
-55.2    5.0     3385.6     477.2
-52.4    3.6     2932.8     155.2
-51.6    3.6     2872.0     271.2
-52.4    -8.6     2990.4     432.4
-60.8    -2.4     3817.6     503.2
-60.0    -3.6     3897.6     259.2
-68.8    -12.2     4908.8     727.6
-54.0    5.6     3211.2     312.8
-46.0    -4.4     2433.6     284.8
-48.4    -5.2     2536.0     309.6
-53.2    1.6     2907.2     244.8
-59.2    6.8     3862.4     510.4
-70.0    -20.6     5553.6     1155.6
-64.0    8.8     4380.8     269.6
-57.2    -6.4     3710.4     325.6
-50.0    2.0     2676.8     347.2
-59.2    -8.8     3686.4     656.0
-57.2    -6.0     3579.2     635.2
-52.8    -12.6     3158.4     481.2
-58.4    8.0     3750.4     608.0
-55.6    3.8     3262.4     518.0
-45.6    -5.6     2380.8     344.0
-47.6    10.0     2561.6     339.2
-55.2    5.8     3267.2     421.2
-44.0    2.4     2150.4     464.0
-62.0    6.2     4315.2     488.4
-56.0    4.2     3280.0     374.0
-60.4    2.2     3774.4     297.2
-52.8    -1.2     3014.4     232.8
-52.8    -3.6     2864.0     391.2
-49.6    5.2     2528.0     383.2
-51.6    -3.8     2904.0     415.6
-50.8    -9.4     2686.4     445.2
-52.0    -1.0     2992.0     306.0
-59.2    -1.4     3590.4     518.8
-51.6    1.8     2948.8     324.4
-54.8    11.2     3364.8     548.0
-63.6    -2.0     4584.0     647.2
-64.4    2.0     4580.8     471.2
-56.0    3.0     3475.2     383.6
-59.2    -18.4     3612.8     460.8
-64.4    19.2     4456.0     464.8
-60.4    -9.8     4033.6     557.2
-54.4    -4.6     3068.8     105.2
-53.6    -9.0     3081.6     490.0
-53.6    -4.2     2947.2     340.4
-59.6    -10.8     3899.2     574.4
-51.2    4.6     2752.0     474.8
-49.2    13.8     2772.8     368.4
-57.2    5.2     3444.8     598.4
-60.4    -9.2     3857.6     308.0
-66.8    -3.6     4782.4     524.8
-57.2    6.2     3358.4     330.8
-56.0    -10.8     3241.6     472.8
-53.2    -1.0     3028.8     127.6
-59.2    -10.4     3872.0     386.4
-61.6    -2.8     4163.2     465.6
-58.0    1.4     3483.2     403.6
-47.6    16.8     2577.6     475.2
-48.4    -4.0     2459.2     497.6
-54.8    -1.6     3377.6     393.6
-54.4    1.8     3212.8     234.8
-54.4    -3.6     3104.0     323.2
-57.6    5.8     3651.2     444.4
-65.2    -5.4     4587.2     292.4
-62.0    -8.8     4056.0     734.4
-56.8    8.2     3363.2     375.6
-55.6    1.4     3323.2     263.6
-57.2    4.6     3569.6     601.2
-49.2    3.4     2811.2     198.0
-54.8    -1.6     3246.4     427.2
-42.4    -11.6     1984.0     476.8
-54.0    -3.8     3326.4     458.8
-60.0    -5.8     3667.2     478.8
-40.8    -7.6     1763.2     360.0
-57.6    1.0     3728.0     195.6
-54.0    -4.2     3416.0     382.0
-50.4    0.4     2825.6     201.6
-55.2    6.8     3260.8     245.6
-56.4    1.0     3697.6     589.2
-54.8    2.4     3067.2     469.6
-54.0    0.8     3121.6     329.6
-54.0    12.2     3320.0     860.4
-62.8    4.2     4417.6     230.8
-52.8    0.4     3065.6     538.4
-51.2    -6.4     3222.4     752.8
-53.6    -3.6     3174.4     562.4
-65.2    1.0     4411.2     344.4
-47.2    6.8     2326.4     282.4
-56.0    -4.8     3427.2     393.6
-65.2    10.6     4382.4     702.0
-58.0    -2.6     3598.4     250.0
-56.0    -4.8     3449.6     457.6
-59.2    -9.0     3676.8     309.2
-55.6    -2.2     3384.0     663.6
-64.8    -10.8     4480.0     677.6
-52.8    -1.8     3132.8     373.2
-57.2    -1.0     3406.4     163.6
-64.4    -10.8     4350.4     605.6
-55.2    15.8     3539.2     734.8
-52.8    4.2     2960.0     614.8
-54.8    1.2     3377.6     371.2
-62.8    -6.8     4168.0     524.8
-51.2    2.2     2992.0     258.8
-56.4    -5.0     3284.8     362.8
-50.8    2.0     2897.6     449.6
-60.0    -6.2     3942.4     378.8
-57.6    9.4     3481.6     410.0
-67.6    -1.2     4785.6     548.0
-58.0    -1.0     3547.2     381.2
-59.2    3.2     3785.6     582.4
-52.8    -7.2     3321.6     443.2
-58.4    -0.6     3894.4     1242.0
-53.2    2.2     3003.2     435.6
-49.6    2.6     2704.0     282.8
-58.0    -2.6     3659.2     368.4
-55.6    -9.0     3512.0     389.2
-54.4    -10.4     3264.0     290.4
-53.2    -1.4     3240.0     408.4
-61.2    -1.2     4001.6     230.4
-58.0    -4.4     3544.0     262.4
-65.2    -6.4     4488.0     543.2
-60.0    -4.2     3753.6     770.0
-51.2    0.0     2908.8     251.2
-60.8    1.0     3952.0     366.8
-63.6    5.2     4145.6     292.0
-52.8    2.6     3027.2     607.6
-56.8    6.2     3616.0     270.8
-58.8    -5.2     3723.2     945.6
-51.6    3.8     2894.4     294.0
-60.8    8.8     3840.0     497.6
-63.2    -14.8     4188.8     370.4
-52.8    9.8     2828.8     518.8
-44.0    2.0     2060.8     325.6
-52.8    -1.6     3113.6     262.4
-48.4    -7.6     2500.8     274.4
-51.2    3.6     3072.0     600.0
-53.6    0.2     3219.2     519.6
-57.2    8.6     3681.6     632.4
-58.0    -7.8     3489.6     521.2
-59.2    -4.2     3910.4     570.0
-53.2    -8.2     3457.6     599.6
-54.4    7.6     3145.6     172.8
-56.4    6.4     3265.6     217.6
-60.8    3.2     3849.6     342.4
-60.8    -19.2     3881.6     692.0
-52.8    -0.6     3260.8     106.8
-58.4    1.0     3571.2     190.0
-53.2    -1.0     3278.4     113.2
-56.8    2.6     3507.2     298.8
-51.2    -6.6     2886.4     673.2
-54.0    -9.8     3003.2     466.8
-62.8    -6.4     4324.8     600.0
-54.0    1.0     3233.6     287.6
-49.6    4.6     2569.6     279.6
-52.4    13.0     3230.4     274.8
-51.6    -3.2     2862.4     602.4
-53.6    2.2     3033.6     163.6
-67.2    12.8     4806.4     659.2
-46.8    9.0     2392.0     204.4
-56.8    2.8     3555.2     656.0
-62.0    -0.4     4075.2     505.6
-50.8    -8.0     2830.4     304.8
-55.2    7.2     3180.8     396.0
-64.8    6.0     4358.4     616.8
-53.2    0.2     3089.6     614.8
-52.4    0.6     2862.4     277.2
-50.0    4.8     2545.6     120.8
-57.6    -6.0     3667.2     334.4
-57.2    5.6     3412.8     236.0
-53.6    0.2     3052.8     208.4
-58.8    12.0     3633.6     770.4
-59.2    7.4     3696.0     567.6
-55.6    7.4     3156.8     266.0
-56.4    1.8     3396.8     174.0
-58.0    -5.4     3563.2     342.8
-57.6    -2.2     3731.2     484.4
-62.4    23.6     4201.6     927.2
-60.4    8.4     3915.2     421.6
-62.0    3.4     3998.4     630.8
-61.6    -11.6     3948.8     432.0
-57.2    2.6     3652.8     898.8
-50.8    4.4     2878.4     384.0
-58.0    4.2     3566.4     328.4
-61.6    5.0     4025.6     477.2
-58.0    9.2     3643.2     486.4
-57.2    -2.0     3636.8     307.2
-52.4    -8.4     2872.0     252.0
-43.2    -8.4     2121.6     350.4
-64.8    1.2     4598.4     1164.0
-56.0    -4.4     3692.8     766.4
-59.6    0.8     3966.4     231.2
-56.4    1.4     3553.6     434.8
-51.6    9.6     2868.8     286.4
-56.4    -7.8     3310.4     365.2
-61.6    -5.2     4067.2     654.4
-58.0    -7.8     3620.8     254.8
-51.6    0.4     3009.6     213.6
-52.4    -10.4     2916.8     489.6
-60.4    -1.6     4161.6     697.6
-55.6    0.2     3486.4     277.2
-57.2    0.4     3643.2     332.8
-64.0    17.0     4384.0     813.2
-65.2    1.6     4366.4     448.8
-54.4    -0.4     3107.2     464.8
-46.8    7.2     2350.4     156.0
-54.8    -11.8     3163.2     366.8
-60.8    -3.4     3897.6     438.8
-65.2    -3.0     4532.8     662.8
-51.6    1.0     3057.6     367.6
-50.4    -6.4     2704.0     302.4
-42.4    2.8     2096.0     159.2
-56.0    5.0     3305.6     234.0
-57.2    -10.2     3547.2     790.8
