# L=10, T=3.75 
# E      M        E^2        M^2
-58.88    1.52     3756.16     439.6
-58.84    -1.86     3658.4     504.36
-59.84    1.46     3852.8     394.68
-60.52    0.56     3936.16     502.32
-57.56    0.44     3583.52     425.04
-63.76    -1.84     4305.92     608.88
-60.56    -4.02     3927.68     494.2
-62.92    -1.16     4246.24     544.8
-61.16    0.96     3991.52     455.6
-61.24    3.08     4066.72     540.72
-57.8    0.04     3624.8     401.28
-59.84    -2.0     3869.12     462.16
-62.24    -1.86     4120.96     467.24
-63.56    1.9     4328.48     532.84
-61.04    0.82     3998.4     570.68
-61.68    1.02     4104.64     428.36
-61.2    2.8     4011.52     576.48
-61.0    2.3     4020.96     482.04
-60.64    -2.84     3956.16     412.8
-57.84    -0.38     3582.72     388.92
-60.76    -0.28     3950.24     513.92
-60.04    1.72     3918.56     497.92
-60.44    3.2     3888.8     541.36
-62.36    1.66     4141.28     539.08
-62.08    2.8     4249.28     547.92
-58.72    0.38     3682.56     409.56
-59.64    2.38     3810.72     453.24
-58.8    -3.58     3823.04     523.48
-57.84    -1.2     3596.16     440.4
-57.2    -2.3     3524.48     501.08
-55.04    -2.72     3270.4     454.4
-61.32    2.0     4035.04     622.88
-59.84    1.52     3874.24     440.96
-62.32    1.68     4268.48     673.2
-60.56    -1.18     3984.96     464.84
-62.04    -2.26     4139.04     530.04
-61.16    -3.6     4031.84     590.72
-60.72    0.96     4024.96     534.24
-61.12    3.86     4043.2     537.48
-61.48    0.0     4025.44     537.76
-58.0    0.78     3702.08     480.92
-60.04    3.72     3828.96     509.36
-57.4    7.06     3504.16     517.64
-60.2    -3.0     3937.12     576.32
-58.88    2.28     3715.2     418.0
-60.84    -3.28     4023.2     599.28
-62.2    -3.22     4202.08     625.48
-59.12    -1.62     3746.24     345.16
-63.08    -2.72     4133.92     484.0
-61.16    -0.74     4001.12     541.16
-59.4    -0.82     3806.56     580.28
-59.32    -3.16     3866.4     534.32
-62.8    4.4     4273.92     543.68
-59.52    -1.24     3816.64     472.88
-59.08    1.3     3758.24     457.56
-60.44    0.56     3951.2     464.32
-59.12    -2.06     3762.88     531.88
-59.92    -0.76     3867.2     561.04
-58.64    -1.8     3703.04     439.2
-61.56    -0.24     4027.68     434.0
-61.28    -3.06     4136.64     673.64
-58.24    -1.06     3661.12     447.96
-57.32    1.88     3633.12     481.2
-57.24    -4.4     3509.6     505.36
-61.2    2.1     4059.52     418.44
-57.76    -4.4     3638.08     497.52
-59.6    4.02     3767.68     458.52
-61.12    -3.46     4027.84     549.32
-62.12    -0.32     4173.6     562.0
-59.92    1.58     3802.24     420.92
-63.16    -3.18     4214.56     654.84
-60.68    -0.06     3976.48     471.64
-59.84    -1.72     3826.88     497.36
-61.24    2.98     4077.6     646.6
-58.36    1.94     3693.28     423.8
