# L=10, T=4.0 
# E      M        E^2        M^2
-53.72    1.3     3105.76     409.08
-55.76    -2.44     3367.36     464.88
-52.48    1.96     2993.6     364.24
-56.2    -1.88     3405.28     502.4
-54.36    1.72     3209.12     373.76
-56.2    -1.04     3454.56     459.92
-55.0    1.92     3275.04     455.68
-54.48    0.6     3285.12     416.4
-53.52    -3.38     3171.2     363.56
-57.24    2.96     3590.88     420.72
-54.08    0.88     3256.32     499.44
-55.24    -2.12     3293.28     370.4
-57.08    2.44     3671.2     472.16
-56.84    2.46     3560.16     486.12
-54.24    -1.38     3244.48     357.08
-54.2    -0.7     3203.68     421.0
-55.44    1.76     3360.96     478.32
-56.92    0.88     3484.0     472.08
-54.72    0.18     3302.72     385.08
-56.36    0.42     3489.12     386.52
-53.36    3.86     3050.88     364.2
-56.64    -4.32     3542.4     460.72
-55.48    -0.34     3301.92     454.12
-54.84    0.08     3244.96     473.2
-56.6    3.54     3491.04     382.12
-55.4    0.02     3320.16     367.24
-57.04    0.38     3568.0     535.4
-53.4    -0.86     3127.84     426.76
-53.76    -2.72     3160.0     428.0
-58.28    -1.76     3696.8     419.44
-56.12    0.72     3411.04     449.6
-57.72    3.8     3646.88     512.96
-59.92    -0.58     3895.36     509.0
-55.48    -2.04     3353.76     322.64
-55.96    0.32     3388.96     496.88
-53.72    -0.62     3158.56     421.88
-57.08    -0.88     3521.12     454.72
-54.44    -1.32     3221.92     324.0
-55.96    -1.52     3428.0     452.96
-56.48    3.8     3525.12     480.64
-52.44    2.04     3023.84     448.88
-55.52    0.02     3329.92     319.56
-54.64    -1.48     3267.2     469.44
-59.88    -1.86     3918.88     675.08
-55.12    4.76     3291.2     441.2
-57.8    0.36     3604.64     472.48
-58.52    -3.62     3672.48     405.8
-57.32    -0.2     3607.52     501.92
-52.68    1.8     2980.96     404.08
-56.88    -2.26     3454.72     436.6
-54.32    -1.22     3163.84     316.04
-57.04    -2.66     3525.12     414.76
-53.2    -1.02     3032.0     403.4
-52.36    -0.98     3071.52     397.96
-55.84    3.28     3330.56     416.32
-58.36    -5.66     3671.52     377.8
-55.12    -1.32     3304.32     374.4
-55.24    -2.48     3433.12     383.52
-58.84    5.74     3704.8     399.24
-55.48    2.72     3313.44     363.2
-55.16    -0.7     3350.56     432.76
-58.24    -0.56     3712.32     533.92
-57.28    -2.54     3616.32     600.2
-55.44    1.18     3360.96     364.28
-54.72    2.46     3286.4     410.28
-57.0    -3.22     3506.08     507.96
-53.6    3.0     3150.4     441.84
-59.04    -2.54     3721.28     462.28
-56.72    -2.36     3518.72     359.28
-54.84    -3.1     3233.44     313.24
-54.24    2.04     3204.48     359.92
-55.08    2.54     3248.16     475.64
-57.04    0.92     3467.52     414.32
-53.84    0.16     3241.92     351.52
-54.8    -0.74     3295.04     502.52
-56.08    1.02     3494.72     552.28
-53.04    0.14     3088.0     382.36
-57.2    -2.3     3519.04     438.28
-54.96    -2.74     3341.12     461.32
-51.6    1.22     2889.28     351.16
-53.48    -0.86     3133.92     407.8
-57.28    6.26     3556.8     439.8
-56.68    4.7     3504.16     406.92
-54.32    0.62     3155.2     423.56
-54.32    0.38     3234.56     459.56
-54.88    -2.88     3310.4     432.24
-53.24    2.36     3024.48     324.96
-56.72    -0.54     3575.04     499.32
-53.64    2.58     3139.68     316.36
-55.76    4.64     3455.68     380.24
-56.36    -0.02     3535.2     499.8
-54.56    4.44     3275.2     449.52
-55.4    1.2     3348.32     356.0
-55.72    -1.36     3404.64     466.48
-52.04    1.84     2953.76     438.8
-56.96    -1.56     3483.84     510.4
-52.28    0.36     2943.52     304.4
-58.6    1.1     3713.12     487.64
-55.32    0.96     3319.84     442.56
-57.44    -2.18     3566.4     447.48
-55.04    -2.7     3363.52     403.4
-57.52    1.34     3580.16     475.08
-54.0    2.06     3165.12     437.32
-56.92    3.06     3552.16     481.24
-53.36    1.26     3091.84     413.8
-56.08    0.94     3372.48     372.52
-55.16    -0.06     3316.32     338.76
-54.88    -2.94     3352.0     452.2
-54.56    -0.24     3247.36     493.76
-56.68    1.34     3545.44     445.56
-54.36    -1.3     3257.44     421.96
-53.96    -0.14     3169.44     486.2
-55.12    3.12     3292.48     411.52
-56.08    0.76     3435.84     451.28
-55.88    2.0     3362.72     353.12
-54.8    -4.08     3229.44     468.4
-55.12    3.12     3328.0     382.08
-55.88    4.52     3412.0     506.08
-55.76    0.86     3446.08     369.24
-52.28    -0.14     3013.28     427.24
-54.84    0.1     3198.88     367.16
-55.8    -0.66     3368.48     336.36
-58.2    0.14     3611.36     418.12
-56.6    -0.72     3479.2     538.0
-57.16    3.12     3524.32     490.72
-55.2    3.18     3306.56     501.24
-54.04    -1.8     3164.32     338.24
-55.08    0.2     3278.24     318.8
-53.8    -0.34     3157.92     476.6
-59.04    -0.82     3791.36     472.28
-55.08    -0.84     3315.36     460.16
-55.96    -0.64     3522.72     526.08
-56.16    1.98     3443.2     401.32
-55.4    -0.48     3343.52     414.4
-55.44    2.2     3383.68     376.24
-56.84    3.5     3514.72     500.92
-56.6    0.96     3439.52     412.24
-53.92    1.54     3168.96     411.88
-56.12    -1.06     3373.28     380.92
-57.16    0.94     3464.8     460.6
-55.16    -0.56     3228.96     367.6
-53.92    -2.04     3128.64     364.72
-56.28    -0.98     3408.16     478.84
-56.16    -1.26     3452.8     476.6
-56.12    1.3     3521.12     512.2
-54.48    0.1     3266.24     357.96
-54.2    0.66     3188.64     383.0
-57.6    -0.36     3614.4     458.88
-54.8    -0.92     3242.24     397.52
-56.32    3.2     3480.96     407.92
-56.52    0.32     3491.36     484.56
-56.88    1.38     3463.68     430.12
-56.56    2.54     3458.88     432.2
-55.8    -0.04     3347.68     429.2
-60.16    1.9     3930.56     550.84
-52.8    -1.0     3059.52     317.12
-58.48    -2.26     3721.28     459.0
-56.24    -0.42     3455.36     372.28
-56.92    -1.92     3452.0     456.32
-55.68    3.02     3374.4     422.04
-55.84    1.66     3452.16     418.44
-54.96    -1.44     3294.4     441.12
-55.44    -2.38     3312.32     373.64
-59.36    -4.56     3837.12     498.08
-57.36    -1.46     3622.72     445.08
-54.76    -0.1     3242.08     437.48
-57.72    0.4     3592.16     462.4
-53.04    -1.0     3073.92     456.24
-54.72    -0.74     3296.32     502.76
-53.84    1.4     3138.56     451.28
-56.8    1.08     3497.28     501.6
-55.6    -4.86     3336.64     442.12
-54.08    0.48     3330.24     374.96
-53.52    1.1     3136.96     377.0
-57.16    -4.1     3550.88     405.08
-55.6    3.24     3290.24     356.48
-59.28    1.54     3828.8     404.84
-57.6    -0.94     3607.36     417.08
-58.28    -3.54     3693.92     540.2
-53.76    5.02     3119.04     418.92
-55.8    -3.5     3378.08     354.36
-54.8    1.12     3254.72     383.12
-54.4    4.22     3234.88     416.52
-55.68    -4.66     3431.04     434.92
-55.88    4.78     3412.0     423.0
-53.28    1.94     3152.64     393.08
-58.24    0.4     3656.96     521.52
-57.12    3.22     3514.56     516.6
-52.28    -0.16     3042.4     319.2
-58.04    0.3     3647.52     364.92
-56.84    -3.2     3546.08     478.56
-57.68    -0.94     3612.16     477.24
-56.24    -0.76     3429.12     361.28
-56.32    -0.38     3431.04     414.28
-56.96    -0.72     3470.72     432.0
-55.6    -0.66     3357.76     402.28
-56.36    0.74     3413.92     380.28
-53.24    -1.18     3054.24     424.36
-55.12    2.88     3271.36     346.16
-54.52    -2.14     3209.44     338.36
-59.08    -0.06     3817.12     446.68
-53.48    -0.34     3106.08     433.64
-53.04    0.36     3119.68     489.36
-56.56    -0.94     3506.88     423.32
-56.72    1.46     3514.24     478.84
-56.64    1.68     3489.6     483.04
-56.0    2.98     3426.56     433.64
-55.96    -0.02     3363.68     492.76
-55.56    0.48     3345.44     349.44
-56.72    1.52     3482.88     440.0
-53.72    -4.3     3164.96     333.48
-56.52    -5.3     3420.0     403.32
-54.12    -1.38     3201.44     380.28
-54.72    3.36     3243.84     432.72
-53.84    3.96     3157.44     436.96
-56.36    0.56     3466.72     453.04
-53.04    1.38     3066.56     417.0
-53.76    1.18     3165.12     423.48
-58.36    -1.48     3727.2     524.16
-56.64    -0.72     3496.0     358.88
-56.8    -1.2     3578.24     413.84
-55.24    4.32     3321.76     414.64
-56.24    -2.02     3359.36     392.36
-56.2    -3.2     3421.6     547.2
-56.72    -1.7     3485.12     373.4
-57.12    -2.02     3568.0     404.44
-54.56    -3.9     3195.2     429.32
-55.88    -0.12     3421.92     443.76
-58.4    0.06     3670.72     474.6
-52.88    -0.86     3039.68     424.28
-57.72    0.5     3599.52     480.2
-55.56    -2.3     3359.84     377.96
-57.96    -1.38     3631.52     512.28
-58.44    -1.58     3672.48     355.48
-56.6    -0.6     3447.2     442.24
-57.08    -2.96     3618.08     384.72
-57.76    0.24     3565.76     386.16
-55.72    -1.42     3279.52     394.68
-55.92    0.08     3362.88     462.24
-55.16    3.22     3310.56     470.28
-55.24    -1.32     3300.64     390.16
-54.2    5.58     3227.68     405.08
-54.4    -0.36     3253.12     506.64
-58.08    1.54     3650.24     497.48
-56.92    -4.66     3527.2     510.44
-55.64    -0.16     3311.2     417.04
-56.84    1.06     3457.44     407.0
-56.84    -0.3     3437.92     372.28
-57.0    0.84     3540.96     415.28
-54.36    1.22     3209.12     344.04
-53.52    2.4     3130.88     370.32
-57.32    2.14     3553.12     484.44
-57.28    -0.58     3638.72     483.56
-56.84    -1.22     3517.6     364.28
-54.8    -1.12     3262.08     521.04
-57.6    1.22     3642.88     587.16
-54.64    1.12     3246.4     432.64
-53.48    1.2     3100.64     319.12
-58.36    -3.5     3651.68     392.76
-54.8    -2.92     3238.4     385.6
-55.56    -0.46     3361.12     399.0
-57.12    6.46     3575.68     535.48
-56.24    1.06     3482.88     424.28
-56.16    1.16     3488.96     439.84
-57.64    -4.18     3641.76     511.88
-52.12    0.12     2935.84     401.44
-55.12    -0.5     3236.48     385.72
-52.96    -0.38     3168.96     422.84
-57.24    1.14     3576.8     470.92
-57.32    -4.96     3566.56     468.4
-55.76    3.08     3358.08     380.24
-55.48    -3.7     3372.64     397.4
-56.28    1.94     3475.04     389.64
-53.24    -0.16     3024.16     370.88
-53.76    -0.74     3170.56     358.44
-52.48    0.54     3065.28     493.16
-56.2    0.66     3472.16     411.48
-55.6    -0.02     3338.88     421.8
-55.36    -2.6     3480.0     493.52
-55.16    -3.46     3302.56     281.24
-57.52    -0.46     3539.52     400.52
-56.4    -1.98     3446.08     375.0
-53.48    2.24     3171.68     388.88
-56.68    1.3     3450.4     468.6
-54.04    1.38     3116.32     344.04
-57.12    0.74     3575.04     395.16
-55.84    0.12     3349.44     448.32
-58.08    -3.56     3623.36     529.12
-57.52    -0.06     3562.56     405.48
-54.88    0.52     3254.08     422.48
-58.04    1.28     3623.84     517.44
-52.68    1.84     3033.44     436.56
-56.0    2.4     3471.04     507.6
-54.12    -1.56     3199.2     412.56
-58.6    -1.28     3692.0     495.44
-54.36    -4.34     3245.28     381.56
-57.44    -1.28     3623.04     481.04
-56.16    -1.46     3439.36     487.24
-54.52    3.5     3266.08     355.56
-56.2    0.74     3415.2     491.56
-56.92    2.28     3492.32     499.12
-57.4    2.42     3555.36     346.12
-57.52    0.16     3611.84     478.4
-57.96    2.74     3673.12     450.04
-53.68    -0.82     3179.2     456.76
-54.68    -2.22     3239.52     372.12
-57.0    -1.78     3528.8     411.96
-55.68    -1.58     3389.44     523.0
-56.36    1.62     3455.84     455.8
-54.64    -2.26     3249.28     461.72
-57.2    -1.16     3530.56     338.56
-57.16    0.24     3579.36     359.68
-56.84    -0.84     3508.32     402.4
-54.68    -2.62     3203.68     358.04
-55.44    -1.28     3433.6     376.32
-54.64    -5.02     3297.92     438.92
-54.4    1.72     3190.4     406.16
-53.32    -0.48     3105.12     408.16
-55.08    -3.96     3259.36     413.84
-56.72    -0.7     3489.6     443.4
-58.12    2.78     3671.52     535.64
-56.72    -2.44     3568.32     487.12
-58.88    -1.4     3821.44     422.16
-54.4    0.0     3214.08     372.4
-54.2    2.4     3254.24     407.2
-56.2    -0.54     3475.36     328.2
-59.36    -0.46     3858.24     475.8
-56.04    -0.62     3475.68     553.32
-55.12    1.68     3298.56     496.72
-56.84    -3.02     3518.88     441.16
-52.84    -0.2     3089.44     356.0
-58.36    -1.96     3702.88     462.88
-55.76    1.62     3342.08     401.4
-54.4    -1.26     3301.76     497.24
-52.28    2.82     2967.52     350.28
-57.16    -0.1     3640.16     363.64
-56.64    -2.6     3511.68     511.04
-56.24    -1.66     3469.76     421.72
-53.16    -3.96     3172.0     370.4
-53.76    0.42     3112.96     369.96
-54.32    0.2     3134.72     401.28
-56.84    0.8     3541.6     440.8
-59.36    -0.26     3831.36     529.08
-57.72    1.02     3644.96     468.44
-54.48    1.32     3261.76     380.16
-52.8    2.38     3002.24     416.36
-52.92    0.46     3044.0     406.2
-52.36    2.7     3007.2     362.6
-54.2    0.52     3226.4     391.84
-56.56    -2.0     3481.28     343.92
-55.72    2.32     3408.8     404.0
-54.8    0.32     3270.08     434.56
-53.44    0.26     3141.76     413.4
-55.04    2.04     3307.52     390.8
-55.48    -1.18     3379.36     408.44
-54.44    -0.52     3171.04     368.72
-58.28    2.96     3660.64     548.08
-54.64    -3.18     3324.16     420.68
-52.72    -0.16     3025.92     398.96
-55.44    -1.88     3352.32     400.08
-54.68    -1.04     3199.52     484.64
-56.0    2.3     3388.48     467.48
-54.12    0.84     3174.24     408.4
-57.32    -3.08     3569.12     463.36
-57.88    0.52     3637.6     429.44
-56.28    -0.96     3471.2     475.36
-57.92    -2.32     3644.48     542.32
-56.16    -1.38     3424.0     444.76
-55.56    -1.32     3351.52     426.08
-55.72    -2.84     3370.4     551.44
-55.36    2.78     3332.8     477.8
-54.8    2.24     3377.6     417.68
-56.76    0.22     3525.28     530.28
-57.44    -1.88     3634.24     313.84
-55.8    1.7     3419.36     462.12
-54.76    -5.08     3262.24     536.4
-57.56    -0.96     3676.0     537.36
-57.0    5.26     3499.68     551.64
-53.52    0.4     3160.32     358.72
-53.32    0.22     3035.36     408.6
-56.28    1.68     3424.16     357.12
-55.04    -3.2     3436.48     436.4
-53.32    0.36     3109.28     409.36
-56.92    2.38     3457.12     457.96
-54.4    -2.76     3231.68     474.4
-55.4    0.86     3319.52     351.24
-58.6    -5.6     3687.52     411.12
-54.12    0.72     3164.0     421.68
-53.6    -2.8     3118.08     367.2
-55.6    0.62     3377.6     411.48
-57.08    4.46     3517.28     476.84
-56.2    3.86     3435.04     521.8
-57.0    -2.64     3480.48     542.08
-59.56    -3.02     3902.24     507.88
-58.04    2.84     3677.92     538.48
-54.04    0.04     3177.44     434.8
-56.4    2.24     3467.2     453.68
-53.48    -0.78     3171.68     411.4
-54.04    -1.52     3177.76     406.24
-55.88    3.44     3437.6     402.72
-57.6    0.92     3557.76     321.28
-56.64    0.72     3394.24     516.32
-55.24    0.8     3274.08     348.72
-56.28    0.16     3435.68     490.56
-60.32    -1.98     3949.44     499.8
-56.52    -1.92     3430.88     373.68
-58.72    -2.5     3737.28     520.2
-55.12    2.48     3323.84     468.8
-53.68    0.86     3122.88     354.6
-52.68    -0.52     2990.88     348.4
-54.92    0.44     3337.44     470.0
-55.68    2.04     3356.16     414.48
-56.92    0.04     3524.96     447.92
-57.72    0.14     3562.4     460.76
-54.32    -5.36     3195.2     458.8
-56.0    1.62     3427.52     402.84
-56.16    1.2     3481.28     411.84
-55.56    0.08     3337.76     457.36
-53.36    0.48     3067.2     477.2
-55.84    1.12     3402.88     413.04
-57.24    2.24     3586.08     582.24
-56.68    0.46     3518.56     378.92
-55.04    -3.14     3281.92     362.12
-55.6    0.1     3373.76     388.92
-57.0    -0.92     3516.0     448.64
-56.92    -3.82     3482.72     354.2
-56.0    2.86     3354.24     488.2
-55.84    -3.26     3342.4     417.0
-57.96    4.58     3662.88     411.24
-53.96    -0.46     3164.0     379.88
-55.48    -1.92     3343.52     454.72
-57.36    -5.26     3548.16     488.68
-53.08    -1.02     3060.64     406.04
-56.08    3.54     3419.52     396.92
-55.36    -3.34     3299.2     398.12
-53.64    -2.16     3185.44     462.8
-57.88    1.86     3680.16     451.72
-54.96    -0.62     3229.76     423.4
-55.64    -3.8     3360.16     494.0
-53.48    -2.26     3110.56     389.56
-57.44    -1.08     3526.4     481.36
-53.96    -0.46     3109.92     362.36
-56.24    0.54     3378.88     504.84
-54.52    3.52     3214.56     315.6
-55.4    -1.2     3338.08     450.8
-54.44    -1.18     3276.64     341.24
-52.84    -2.56     3085.28     452.16
-54.12    0.68     3201.44     440.24
-54.0    2.12     3154.56     512.0
-56.48    3.88     3454.72     464.0
-57.12    1.26     3605.76     542.6
-52.44    -0.98     3012.32     323.08
-57.16    -0.2     3567.2     469.68
-52.8    -1.94     3033.6     381.32
-56.88    2.12     3561.6     443.6
-54.92    -1.66     3277.92     385.56
-56.0    -5.44     3480.64     508.72
-56.12    -3.02     3452.96     440.6
-57.4    3.86     3513.76     476.44
-53.76    -1.96     3127.36     448.48
-53.16    3.7     3059.68     413.96
-55.12    1.22     3324.48     355.96
-56.56    0.52     3487.68     427.28
-55.96    2.3     3444.32     429.24
-55.88    0.46     3384.8     347.56
-55.16    -5.14     3327.2     459.0
-53.28    1.88     3099.2     317.92
-57.2    -0.68     3552.0     415.36
-53.0    0.48     3085.28     287.36
-56.8    1.0     3491.84     460.56
-55.96    0.68     3373.92     400.72
-55.36    -0.52     3382.4     399.52
-57.8    3.9     3612.64     513.08
-59.0    2.28     3723.04     408.56
-53.72    2.68     3155.04     455.28
-55.52    -3.36     3327.68     458.32
-57.16    -2.18     3548.64     447.72
-56.84    0.86     3505.44     432.92
-54.4    -2.16     3215.68     384.48
-56.4    2.34     3467.84     360.6
-55.84    -1.48     3406.72     386.48
-54.44    -1.66     3254.56     451.08
-54.6    -3.92     3285.28     301.04
-53.68    1.32     3165.76     473.28
-56.92    -1.18     3532.96     521.8
-54.6    -3.84     3289.12     397.68
-54.32    2.82     3197.76     348.44
-53.44    -0.52     3111.04     383.92
-56.4    1.46     3458.56     435.88
-56.56    -1.96     3525.76     462.08
-54.32    0.38     3282.88     457.0
-55.88    0.22     3390.24     497.0
-53.92    -0.4     3243.52     441.04
-53.44    3.78     3105.6     403.64
-52.28    2.32     3027.04     368.0
-55.56    -2.7     3401.76     528.12
-56.36    -2.86     3399.2     464.12
-57.16    -3.64     3612.64     536.72
-55.04    0.02     3316.16     521.72
-56.44    0.38     3468.0     325.56
-57.16    -6.62     3506.4     480.76
-56.48    1.12     3457.92     453.28
-56.56    0.14     3434.24     506.52
-56.36    3.36     3456.8     459.52
-56.88    0.88     3571.2     453.28
-55.2    0.28     3340.16     465.6
-60.64    0.52     3876.48     501.04
-57.84    -1.8     3657.92     405.2
-54.44    -1.82     3294.56     517.32
-53.88    3.18     3209.76     435.72
-53.52    -2.84     3106.56     381.44
-54.28    -2.7     3202.08     420.6
-57.32    -3.36     3538.4     528.0
-58.04    2.06     3626.4     381.64
-57.52    -1.66     3599.04     467.56
-57.16    2.5     3533.92     380.52
-55.48    -1.76     3307.36     463.28
-57.48    0.82     3553.12     336.44
-57.28    2.02     3494.72     439.96
-57.08    -4.6     3505.12     424.48
-55.72    0.04     3371.36     400.08
-53.8    0.86     3155.04     433.64
-55.36    1.04     3357.76     421.2
-56.08    -7.26     3413.76     519.4
-58.16    -1.66     3674.56     442.28
-55.0    -1.32     3240.8     318.72
-57.48    -1.5     3527.52     454.92
-55.04    -0.98     3283.84     441.32
-55.16    2.06     3291.36     350.12
-56.68    3.2     3475.68     382.4
-54.28    -1.66     3262.88     379.64
-58.04    1.4     3668.0     445.68
-55.36    -2.82     3304.0     399.96
-57.28    -2.44     3608.0     482.88
-55.24    -1.7     3310.56     412.84
-56.32    0.6     3509.76     470.24
-57.6    -3.34     3623.68     486.04
-58.24    -4.04     3697.6     467.52
-55.12    -1.8     3358.08     448.64
-53.6    1.8     3168.32     396.72
-54.88    2.1     3343.36     411.64
-56.36    -1.88     3452.96     450.0
-56.24    -1.2     3358.08     344.0
-54.4    2.44     3200.96     426.8
-53.52    -2.06     3117.12     335.8
-55.88    -0.9     3493.92     554.76
-55.92    3.04     3483.84     378.24
-58.48    -0.54     3659.2     532.04
-55.6    -0.64     3360.96     412.64
-56.88    1.08     3567.36     490.88
-56.36    3.0     3488.48     501.84
-56.24    -1.14     3399.04     455.96
-55.28    -5.92     3351.36     518.56
-54.64    3.82     3248.96     564.44
-56.72    0.98     3499.52     490.76
-55.44    -3.36     3424.96     402.96
-54.84    -2.64     3232.16     380.08
-57.2    -0.5     3526.72     376.04
-52.12    0.28     3056.16     319.6
-53.36    1.7     3097.28     427.64
-54.56    1.92     3222.4     428.32
-57.24    0.34     3514.72     403.88
-54.8    -1.98     3239.36     345.72
-55.68    -0.08     3446.72     483.2
-54.36    -2.02     3217.44     423.88
-54.16    -5.64     3219.2     393.12
-56.4    0.54     3446.08     384.92
-57.04    -4.74     3561.6     510.84
-53.72    -0.44     3159.52     362.8
-52.96    -4.1     3160.0     426.92
-57.08    0.26     3499.36     452.12
-54.68    1.56     3191.84     390.16
-57.52    0.4     3611.84     433.76
-54.84    -1.88     3270.56     482.48
-58.72    -1.82     3724.48     426.04
-55.92    -1.14     3366.08     449.96
-55.32    1.6     3383.84     447.28
-58.32    -4.14     3756.8     531.88
-54.6    0.3     3222.56     362.12
-55.36    -3.42     3405.44     497.96
-57.4    -0.18     3670.24     520.04
-55.56    2.44     3347.04     396.24
-56.56    -0.88     3493.12     504.88
-57.64    1.44     3605.6     412.08
-55.12    1.22     3320.32     455.8
-57.72    5.56     3587.04     396.0
-53.72    -3.56     3130.08     356.16
-55.04    -1.94     3269.12     430.28
-56.04    -2.44     3432.48     418.96
-57.68    4.76     3632.64     561.92
-51.04    -1.6     2865.6     316.08
-52.68    -2.18     3108.96     434.92
-56.16    -0.86     3331.2     418.76
-56.24    3.38     3460.48     541.4
-58.12    -2.44     3701.6     393.36
-56.76    0.82     3497.12     547.4
-54.92    0.42     3302.88     410.84
-54.96    -1.74     3261.76     412.28
-58.08    0.44     3649.6     489.52
-54.8    0.76     3297.28     451.84
-55.16    -0.56     3274.72     452.24
-55.68    -0.38     3358.4     502.84
-56.24    -2.72     3440.96     415.52
-53.04    1.3     3039.68     400.2
-55.2    2.42     3313.6     382.52
-54.2    2.1     3179.68     393.24
-55.2    0.62     3229.76     476.6
-57.48    -3.32     3610.4     563.44
-53.84    -0.62     3183.36     397.24
-56.12    -0.9     3440.16     419.08
-54.12    -2.8     3152.48     319.92
-57.56    0.68     3651.68     464.32
-55.8    1.64     3484.64     396.16
-53.56    -0.14     3131.68     470.12
-55.0    -1.28     3325.6     388.08
-56.12    -1.98     3488.48     539.96
-56.28    -3.64     3456.48     475.92
-55.36    -0.06     3320.64     448.92
-58.56    -2.76     3719.04     402.16
-57.12    -4.74     3526.4     536.76
-58.72    -0.28     3715.2     479.52
-57.84    0.86     3628.8     449.72
-54.56    -1.0     3210.88     449.12
-53.16    -0.76     3073.76     361.68
-57.84    0.72     3551.04     396.88
-56.72    3.56     3542.08     410.32
-54.04    -3.04     3216.8     355.2
-55.8    -0.78     3376.8     432.76
-54.12    -0.52     3202.4     433.92
-54.52    -2.28     3224.48     324.4
-53.52    -1.46     3211.2     334.28
-57.32    0.02     3537.76     469.96
-54.88    0.08     3225.28     392.56
-58.24    -2.4     3681.6     387.28
-55.68    -1.7     3430.72     489.4
-55.36    0.94     3340.16     499.0
-56.8    2.86     3435.84     359.96
-53.92    0.1     3157.44     428.52
-52.56    2.54     3044.16     381.4
-57.0    -2.4     3523.36     397.44
-57.64    -2.56     3587.68     357.28
-54.48    -0.08     3230.4     361.6
-57.88    1.88     3636.96     420.64
-55.52    -2.66     3318.72     462.12
-57.04    0.92     3576.0     427.76
-55.56    -3.66     3349.28     489.64
-53.32    2.08     3149.92     330.8
-55.04    0.02     3307.2     420.12
-53.24    -2.12     3165.92     418.16
-57.76    -0.14     3592.96     542.92
-53.72    -1.04     3146.08     448.72
-58.24    -1.08     3671.68     470.0
-56.44    -0.24     3468.96     516.0
-55.56    -2.76     3399.52     510.08
-55.56    -0.04     3426.4     407.28
-56.76    -3.2     3505.12     436.0
-56.32    0.92     3387.2     413.84
-57.28    -2.38     3496.32     435.8
-51.08    0.4     2856.8     390.08
-54.84    0.48     3331.04     367.76
-55.44    -2.96     3312.0     390.08
-57.56    -5.48     3567.2     360.32
-56.64    0.98     3416.96     293.56
-55.6    -0.86     3347.52     443.88
-53.6    -2.52     3153.6     396.48
-55.68    -2.36     3376.64     350.8
-54.72    0.08     3303.36     414.24
-52.84    -1.36     3077.92     450.88
-55.4    -0.5     3245.6     400.2
-56.4    -2.7     3474.56     484.12
-55.68    1.16     3310.08     368.32
-55.12    -1.6     3313.6     385.28
-55.92    -0.44     3373.76     397.44
-52.2    -1.52     3041.44     412.16
-57.64    -4.42     3575.2     495.0
-55.48    2.12     3362.4     383.12
-54.24    0.12     3184.32     450.56
-56.52    -0.66     3490.72     419.48
-54.2    -1.12     3154.72     396.72
-57.68    3.02     3620.48     526.92
-54.08    -0.74     3185.92     417.08
-54.68    1.64     3302.88     412.88
-55.44    1.32     3371.2     408.48
-54.64    -1.92     3213.44     422.96
-55.24    2.12     3337.44     379.44
-54.72    0.14     3257.6     374.92
-53.84    2.78     3143.68     455.0
-55.16    -0.36     3348.64     460.16
-56.92    0.24     3529.76     438.4
-54.84    -1.38     3259.04     331.56
-57.12    -1.32     3624.96     469.36
-53.16    0.12     3163.36     382.24
-56.76    -1.8     3556.96     513.28
