# L=10, T=3.5 
# E      M        E^2        M^2
-67.64    -0.8     4967.84     691.68
-67.72    1.64     4957.28     579.68
-66.6    -4.82     4746.08     659.24
-67.76    -2.5     4925.12     637.88
-66.64    -2.28     4758.72     650.24
-64.04    -1.32     4412.0     593.52
-68.08    -4.84     4930.88     544.4
-69.64    0.22     5149.28     652.36
-63.68    -1.4     4345.92     526.24
-65.48    -4.74     4553.44     574.44
-65.08    1.76     4482.08     666.0
-65.32    -4.28     4565.28     527.52
-62.36    -0.98     4193.12     497.96
-64.84    -0.98     4516.96     606.44
-66.52    2.1     4747.36     655.4
-63.96    1.98     4373.92     583.4
-66.56    0.9     4707.2     580.28
-64.92    0.0     4507.04     545.76
-65.36    1.98     4677.44     537.8
-66.12    -0.28     4619.04     665.6
-64.92    -1.64     4530.72     524.16
-67.72    1.12     4846.88     547.04
-66.48    -1.98     4768.64     508.36
-67.76    3.08     4821.12     555.28
-66.92    1.74     4708.64     532.12
-66.28    0.78     4813.6     712.6
-64.88    -0.34     4490.56     507.32
-67.28    -7.32     4892.8     644.88
-65.72    1.36     4535.2     539.84
-66.56    -1.3     4681.28     560.04
-67.04    -1.16     4871.36     741.36
-66.72    -6.54     4859.2     673.96
-65.8    1.5     4607.84     558.44
-67.56    2.34     4861.6     731.32
-67.04    -1.56     4832.64     647.36
-67.8    -2.62     4900.64     632.44
-68.32    -0.48     5037.76     600.56
-64.04    -0.52     4327.2     586.64
-67.48    2.72     4853.28     614.0
-67.64    4.88     4812.0     767.68
-68.4    -1.62     5011.2     573.72
-66.16    -0.56     4807.68     771.6
-65.48    6.18     4597.6     580.68
-66.76    -1.96     4787.36     683.2
-67.28    -1.54     4822.72     591.72
-65.04    1.02     4490.24     565.8
-67.08    0.48     4892.96     633.12
-67.32    -3.78     4819.04     705.56
-65.28    -1.16     4528.96     598.64
-68.16    -1.96     4924.8     666.8
-68.4    2.62     5022.72     638.44
-63.4    -0.3     4276.96     499.24
-70.12    -2.26     5214.88     729.64
-67.64    -1.28     4908.64     627.76
-67.72    -2.1     4957.92     560.76
-69.16    -2.24     5003.04     615.12
-67.88    5.4     4877.6     627.92
-65.56    -0.22     4729.76     657.88
-63.96    -3.7     4431.2     630.76
-63.44    4.36     4359.36     582.32
-65.24    1.2     4637.92     576.08
-65.12    -0.96     4540.8     632.16
-67.32    -5.9     4791.84     576.6
-66.76    -0.48     4749.6     587.76
-65.4    2.0     4579.04     499.52
-66.04    0.66     4645.28     550.04
-65.52    -0.42     4708.8     588.76
-64.32    1.68     4472.0     486.0
-62.92    -1.42     4200.16     507.8
-68.88    -6.1     5070.4     700.44
-68.0    2.14     4912.96     730.92
-67.16    -1.14     4816.48     692.28
-65.76    0.92     4538.24     561.6
-66.68    1.92     4747.68     747.6
-63.52    -0.02     4325.44     471.64
-64.76    -3.82     4469.28     552.84
-66.16    3.78     4672.32     467.08
-67.24    0.32     4766.24     586.24
-65.16    -4.1     4569.12     590.6
-63.8    2.16     4377.12     600.72
-65.92    -5.1     4686.4     685.16
-65.36    -3.22     4527.36     532.52
-68.88    -3.28     5002.88     629.92
-64.6    0.86     4472.8     616.04
-67.16    6.08     4926.24     658.64
-64.0    2.46     4356.16     547.32
-66.08    -5.94     4699.52     748.6
-63.28    -0.24     4413.76     641.52
-65.0    -0.48     4463.52     521.2
-65.88    -0.9     4615.84     643.16
-70.12    3.4     5174.24     885.36
-68.4    -4.3     4935.36     746.04
-67.04    -0.1     4824.64     617.72
-62.52    -1.46     4237.28     533.08
-66.96    -1.22     4788.16     679.16
-63.08    -0.44     4270.88     476.48
-66.64    -2.58     4709.76     508.92
-64.68    2.24     4464.48     531.6
-67.6    4.2     4896.96     570.16
-67.0    2.18     4740.64     607.4
-67.32    -1.0     4854.88     636.32
-65.16    3.08     4514.72     576.16
-67.52    4.92     4907.84     783.6
-67.84    2.84     4892.48     556.88
-63.8    -0.62     4474.72     633.4
-64.76    -4.2     4613.28     563.2
-62.48    4.92     4226.24     485.92
-63.92    4.52     4340.8     629.76
-65.08    0.88     4545.76     551.2
-68.8    0.0     5075.52     684.48
-67.0    1.58     4827.36     639.72
-66.72    4.16     4741.44     616.56
-65.04    1.44     4488.32     552.96
-66.68    4.18     4727.2     556.2
-63.12    1.92     4264.0     675.28
-64.84    -0.14     4553.76     660.2
-66.96    1.66     4840.96     521.0
-67.88    3.4     4955.36     764.4
-64.64    -3.64     4453.76     620.96
-67.24    0.3     4828.96     624.44
-66.04    -3.5     4714.72     551.72
-67.0    1.46     4796.64     556.92
-64.56    2.1     4491.2     734.68
-65.44    -2.46     4581.12     502.28
-64.32    -1.62     4474.24     575.8
-66.6    -0.56     4735.52     594.48
-67.28    -1.94     4899.52     632.76
-66.48    -2.3     4761.28     651.64
-61.6    -2.08     4053.76     554.88
-67.24    -2.28     4819.68     668.48
-69.96    -3.44     5268.0     724.16
-67.52    -5.54     4940.48     561.32
-69.0    0.16     5149.92     735.36
-63.8    -1.82     4344.16     366.36
-64.8    -1.2     4439.04     547.36
-67.88    -2.46     4829.6     578.6
-66.32    -2.66     4674.56     645.32
-62.4    3.36     4191.36     614.08
-65.08    -5.2     4586.4     602.16
-65.64    -1.44     4600.8     481.12
-69.76    -1.72     5142.4     738.88
-69.64    -5.2     5226.72     771.84
-66.76    -2.86     4797.6     711.64
-67.8    -1.26     4936.8     720.2
-66.88    -0.16     4818.56     629.28
-64.28    2.3     4548.0     613.96
-68.96    4.32     5025.92     573.68
-68.8    -0.98     5070.08     645.48
-66.44    -4.04     4665.44     546.4
-67.6    -0.02     4837.44     771.4
-66.12    0.62     4678.56     586.76
-68.4    -2.36     4931.84     485.92
-68.84    1.3     4992.48     640.6
-62.56    -0.6     4216.0     562.8
-68.84    0.2     5029.92     661.68
-67.92    5.62     4887.36     595.0
-66.04    1.42     4701.92     659.88
-65.68    4.74     4675.2     773.0
-65.0    -1.94     4540.32     561.24
-68.28    -3.24     4972.64     464.24
-66.52    -1.62     4723.36     643.24
-67.64    3.82     4910.88     740.6
-67.96    1.54     4908.0     680.2
-64.52    2.38     4511.52     582.52
-65.48    2.98     4536.8     624.28
-66.48    -1.54     4780.16     564.44
-65.96    1.08     4672.48     655.76
-64.2    -2.8     4427.68     580.32
-66.0    3.34     4656.0     659.8
-65.24    0.76     4547.36     638.16
-68.04    0.94     4974.56     716.92
-67.8    -0.86     4912.16     622.28
-68.88    -1.58     5163.52     775.48
-67.56    -1.16     4904.48     765.04
-69.64    2.18     5137.44     878.92
-61.96    -0.2     4084.32     598.32
-63.36    1.54     4265.6     479.0
-66.44    -0.02     4681.44     739.4
-70.88    4.02     5314.56     745.72
-68.64    -1.16     4940.16     658.32
-65.56    -1.58     4708.64     619.96
-66.84    3.4     4756.64     702.48
-68.36    1.42     5020.64     756.12
-63.92    -4.68     4435.84     614.0
-67.28    3.54     4851.52     685.56
-65.2    -4.22     4562.88     622.2
-68.72    -0.24     5008.32     623.04
-66.64    4.9     4787.84     611.8
-62.24    -0.8     4148.48     568.48
-67.84    -1.26     4884.16     666.92
-64.84    1.4     4482.08     567.76
-63.68    -1.1     4319.04     666.6
-65.68    2.96     4644.48     550.8
-66.4    1.02     4697.92     591.32
-66.84    0.06     4757.28     769.32
-67.08    0.48     4791.2     604.24
-65.52    -1.4     4587.2     710.96
-63.52    -0.2     4283.2     508.0
-66.92    -2.76     4804.0     608.16
-70.96    -2.08     5322.56     681.44
-67.48    3.42     4823.84     764.36
-67.08    -1.34     4838.56     680.04
-65.72    1.74     4589.92     639.8
-64.04    -0.34     4404.0     507.08
-65.76    -0.94     4718.08     743.96
-66.0    -1.24     4667.52     565.84
-65.96    -0.1     4677.6     608.52
-63.92    1.8     4368.0     583.52
-68.4    -0.7     4971.84     611.0
-66.72    -1.14     4765.76     557.08
-65.0    2.26     4526.24     701.8
-66.88    3.28     4817.92     768.16
-63.6    -6.86     4353.6     588.2
-64.88    4.06     4522.56     628.76
-64.92    -1.7     4547.68     578.2
-69.08    0.02     5103.52     612.92
-64.84    -0.26     4509.6     522.68
-64.76    -0.68     4539.36     514.8
-69.28    2.12     5155.52     673.84
-66.72    2.48     4764.48     622.88
-66.8    -1.24     4746.24     670.4
-67.16    1.84     4750.24     587.6
-66.24    -0.68     4682.24     587.04
-60.48    1.64     3888.0     432.4
-67.84    3.62     4873.6     706.12
-65.0    0.1     4458.08     626.92
-62.64    0.94     4176.0     464.92
-66.36    0.9     4693.28     585.32
-63.48    1.04     4319.84     426.16
-65.0    1.04     4503.84     576.24
-66.16    -4.56     4719.04     694.8
-70.16    -0.36     5303.04     705.6
-64.24    -4.28     4452.48     457.12
-67.2    2.02     4792.96     643.32
-65.56    7.36     4576.8     580.24
-66.48    1.16     4648.96     555.36
-66.04    1.46     4656.48     564.92
-66.4    4.92     4792.96     650.16
-66.96    0.82     4806.72     604.6
-66.0    0.84     4664.96     582.96
-64.08    -0.96     4370.88     611.04
-67.24    -0.92     4924.64     752.32
-66.28    4.58     4689.44     584.52
-67.36    -1.62     4876.16     665.32
-66.56    -0.6     4853.76     663.36
-61.8    -0.62     4118.88     426.44
-66.24    2.36     4661.44     542.72
-64.48    2.76     4381.76     445.52
-64.08    2.16     4506.88     644.32
-61.76    2.12     4101.76     464.4
-66.28    -0.82     4674.72     552.6
-64.24    1.36     4439.68     518.96
-64.12    0.26     4384.48     507.8
-66.4    4.82     4744.96     790.52
-65.6    6.18     4623.36     614.36
-65.92    0.78     4600.0     602.84
-66.32    3.42     4694.72     592.68
-64.96    -1.02     4524.16     578.52
-66.96    1.96     4796.16     689.52
-67.16    6.98     4776.8     636.68
-65.04    -6.98     4541.12     670.2
-67.04    1.46     4834.24     728.6
-66.4    3.06     4727.68     685.32
-64.92    0.76     4476.96     561.28
-69.72    -3.62     5151.52     545.08
-65.16    4.26     4521.44     512.28
-68.08    -6.22     4989.76     721.4
-65.2    1.08     4616.32     655.12
-67.2    2.04     4807.36     718.8
-63.88    -1.9     4409.76     491.32
-69.0    -3.94     5087.84     626.68
-67.4    6.54     4859.36     651.8
-68.8    -2.42     5043.52     743.56
-68.8    6.28     5009.6     687.44
-66.88    -2.74     4758.4     517.08
-64.08    4.5     4406.4     549.8
-69.0    -4.5     5138.4     682.76
-63.48    -1.78     4344.8     498.04
-65.12    1.1     4626.56     682.84
-68.44    2.14     4950.24     652.44
-66.24    -2.38     4691.52     544.36
-68.44    3.24     5058.4     497.36
-68.2    3.8     4976.16     727.12
-63.44    -2.22     4343.36     525.24
-63.96    -5.14     4402.08     672.52
-68.08    -0.54     4906.56     628.76
-64.84    0.0     4454.24     454.72
-62.64    -3.24     4238.4     587.68
-66.0    -1.58     4672.64     490.04
-66.72    2.46     4777.6     551.64
-66.44    3.58     4761.76     594.52
-67.0    2.92     4822.24     586.8
-63.64    1.52     4301.92     473.52
-68.12    2.56     4913.76     654.96
-66.24    -1.0     4737.92     544.0
-64.4    -1.6     4417.28     672.24
-64.88    0.12     4535.36     569.36
-62.64    -1.62     4289.28     540.92
-66.16    1.7     4621.44     633.64
-67.76    2.64     4837.76     587.44
-67.04    -2.66     4771.84     632.92
-65.64    1.36     4596.0     708.08
-65.56    -3.0     4541.28     518.64
-65.84    -1.18     4624.96     580.76
-62.2    1.94     4188.96     643.4
-64.72    3.6     4474.56     598.08
-64.6    -0.08     4541.6     524.96
-65.32    -0.84     4564.32     511.2
-67.04    0.88     4786.88     706.32
-65.64    -1.64     4589.6     628.72
-63.92    -0.32     4370.88     452.48
-62.64    0.84     4236.8     528.8
-66.08    1.18     4707.52     568.04
-67.12    5.82     4827.2     550.84
-65.8    3.14     4690.4     573.88
-65.12    -0.82     4560.0     561.4
-64.84    1.06     4495.84     679.56
-67.72    1.24     4864.16     585.44
-65.04    1.88     4564.8     559.92
-66.08    -0.44     4664.64     675.92
-67.12    -5.6     4894.72     705.04
-66.36    3.94     4649.12     613.56
-69.24    0.8     5082.72     703.44
-66.44    -1.06     4707.68     600.68
-63.36    0.88     4306.56     534.8
-65.52    -2.02     4638.72     631.48
-66.68    1.86     4715.68     620.6
-63.68    -0.5     4370.56     651.96
-67.8    1.52     4893.6     479.84
-69.68    -1.54     5111.36     619.8
-65.6    0.36     4600.96     607.76
-65.76    0.56     4630.4     588.96
-67.4    -2.42     4804.0     545.56
-70.2    -1.18     5374.24     932.52
-65.28    0.64     4563.52     664.08
-68.56    -2.6     4986.88     545.44
-66.24    0.18     4703.04     582.04
-65.92    1.24     4676.8     639.28
-67.76    -2.38     4905.6     639.72
-67.2    1.7     4785.92     488.52
-65.48    3.46     4645.6     708.76
-69.12    1.06     5174.72     775.24
-67.96    -0.36     4893.28     683.92
-64.68    3.22     4463.2     546.68
-65.36    1.34     4544.64     570.6
-65.72    -1.68     4637.6     747.04
-64.4    -1.62     4476.48     539.8
-63.48    2.22     4380.64     615.16
-62.44    -4.76     4208.48     510.56
-65.92    2.48     4665.92     548.32
-68.0    -1.14     4887.04     625.0
-64.0    3.28     4358.4     492.16
-67.84    3.36     4867.84     676.08
-65.24    -0.2     4615.84     546.0
-68.96    2.8     5240.96     827.6
-66.64    -3.94     4676.48     549.64
-66.36    -5.78     4720.48     645.72
-68.44    -0.06     4948.0     726.76
-64.64    2.12     4445.12     562.32
-66.24    -2.0     4708.8     515.2
-66.04    -2.0     4766.24     815.92
-66.76    -0.4     4777.76     598.96
-65.2    -3.6     4600.0     695.52
-69.72    -4.5     5204.96     775.16
-64.28    6.62     4508.96     701.56
-66.96    -2.5     4790.08     647.32
-65.88    -5.42     4697.44     695.72
-66.36    2.3     4704.48     541.0
-65.76    2.34     4590.72     554.92
-66.76    -1.28     4742.88     623.68
-65.52    2.66     4572.8     518.92
-67.76    -1.72     4889.92     715.6
-63.92    0.48     4312.0     487.76
-65.0    2.0     4481.76     561.76
-64.6    2.02     4446.88     519.16
-67.24    -2.58     4898.4     558.12
-64.84    -1.5     4450.72     562.84
-62.12    1.28     4128.8     453.2
-67.72    -0.92     4875.68     604.16
-65.32    -4.4     4632.16     547.92
-67.96    2.52     4957.6     575.28
-66.8    2.6     4714.88     603.2
-66.92    -1.88     4802.72     531.52
-67.48    -3.22     4826.4     592.52
-66.92    4.16     4845.6     684.8
-69.28    0.84     5145.92     657.6
-67.16    -0.56     4749.28     569.28
-68.64    -2.98     4978.24     646.84
-63.76    5.32     4314.24     486.24
-65.28    -0.88     4515.2     544.0
-63.48    1.02     4349.92     632.68
-65.0    1.16     4528.8     524.56
-64.6    -2.44     4451.36     490.56
-67.84    1.5     5001.92     701.16
-64.68    3.0     4446.88     612.8
-62.2    3.2     4142.88     520.16
-61.4    -1.88     4057.76     533.6
-67.44    0.6     4815.04     683.12
-62.16    0.78     4217.92     573.96
-66.04    -5.42     4721.76     666.52
-65.6    1.26     4609.6     573.32
-65.72    -5.52     4600.48     641.28
-68.24    -1.66     4961.28     669.24
-66.84    -2.1     4790.24     571.08
-69.92    1.26     5278.08     644.6
-63.44    -1.64     4386.88     544.0
-62.76    -0.06     4203.36     548.84
-65.16    1.42     4528.16     502.2
-66.76    4.8     4777.44     640.4
-66.4    0.74     4708.48     555.48
-65.04    3.1     4566.4     474.84
-66.12    -2.14     4692.32     726.36
-67.68    -0.6     4854.4     710.56
-66.36    -1.3     4651.04     690.84
-64.44    -1.26     4465.44     560.76
-64.32    -4.5     4400.0     437.08
-64.56    2.74     4404.8     553.96
-64.28    -1.54     4441.76     546.36
-69.12    4.18     5126.72     549.8
-63.08    6.86     4335.52     664.28
-65.64    1.08     4556.96     425.44
-65.44    -2.84     4527.36     622.8
-67.32    -2.72     4902.24     664.64
-66.72    0.38     4722.24     538.52
-64.48    4.46     4433.6     709.96
-66.24    2.48     4714.88     671.68
-64.48    2.84     4428.8     596.24
-64.72    -1.52     4517.12     612.72
-67.16    -2.18     4822.88     747.0
-68.32    -4.98     4997.44     720.52
-64.24    2.44     4391.36     485.12
-65.36    5.8     4560.96     582.08
-66.88    -3.6     4757.44     618.08
-68.68    6.1     5013.28     596.68
-63.96    -2.08     4386.4     546.4
-68.0    -2.5     4947.2     585.96
-67.12    5.02     4808.96     649.96
-64.52    4.34     4462.24     485.32
-66.88    4.94     4750.72     644.2
-62.92    0.18     4164.64     567.16
-65.0    -1.54     4494.56     572.44
-66.76    3.64     4875.04     709.76
-68.08    -2.78     4944.64     592.44
-66.4    0.84     4723.2     601.68
-63.56    -5.02     4299.68     578.36
-64.6    2.16     4579.04     676.64
-65.8    -0.14     4668.0     602.92
-69.04    -2.5     5086.4     619.4
-68.56    -2.76     4947.84     698.4
-66.48    1.2     4720.0     559.2
-67.64    0.76     4827.68     673.76
-64.04    -1.9     4360.16     612.44
-67.6    -7.82     4933.44     713.72
-66.36    -1.5     4759.52     810.04
-65.44    -2.16     4533.44     496.0
-68.48    -4.62     5163.84     794.04
-66.4    -0.66     4702.72     635.16
-67.48    -1.32     4826.72     561.68
-67.12    -3.58     4724.48     565.32
-64.2    0.3     4347.36     634.12
-66.36    3.34     4759.52     564.28
-63.64    -3.08     4386.08     587.76
-65.52    3.42     4509.12     573.88
-68.2    -6.66     5020.64     705.72
-63.56    -0.94     4357.6     588.84
-66.56    -2.52     4777.28     679.44
-66.28    2.6     4673.44     674.88
-66.56    4.24     4696.0     570.96
-70.36    -2.68     5345.12     727.76
-64.28    3.84     4412.32     701.36
-68.92    3.52     4978.4     492.32
-66.76    0.18     4741.6     535.48
-67.6    -3.54     4929.92     725.64
-66.96    1.24     4821.12     758.96
-66.96    -6.74     4800.96     681.64
-65.36    -3.86     4603.84     630.76
-62.76    -6.24     4273.12     614.64
-66.96    0.12     4752.96     659.2
-67.44    -5.36     4967.36     674.8
-64.56    0.1     4451.2     559.48
-66.92    -0.2     4784.48     593.04
-68.12    -1.44     5018.72     655.6
-67.92    -3.42     4914.24     824.36
-67.72    2.74     4938.72     570.76
-63.6    -2.04     4282.56     508.72
-65.36    1.42     4578.88     580.28
-65.8    -2.8     4675.04     592.56
-64.44    1.96     4478.88     475.2
-65.28    0.38     4563.84     536.28
-66.08    2.0     4687.68     576.24
-64.64    -2.08     4486.72     586.4
-66.32    -1.94     4736.96     578.6
-66.44    2.52     4751.84     645.28
-65.32    -0.7     4575.2     565.32
-67.68    0.36     4960.32     613.44
-66.28    2.76     4671.84     493.12
-64.12    0.28     4351.84     589.36
-63.52    1.34     4319.04     601.4
-63.96    1.38     4405.6     553.32
-65.28    -0.82     4571.84     531.8
-65.64    1.3     4567.52     486.76
-65.96    -2.12     4703.84     629.6
-65.28    1.64     4540.8     502.08
-67.0    0.14     4844.32     721.88
-69.88    -8.22     5215.52     755.24
-65.16    -0.72     4534.56     640.32
-65.52    2.86     4622.4     537.16
-66.08    2.3     4716.16     615.4
-64.64    0.32     4413.12     534.24
-64.6    6.72     4517.28     563.52
-65.08    1.14     4523.68     675.32
-67.8    5.22     4979.04     702.28
-64.52    -2.12     4484.64     654.0
-67.08    -2.46     4778.72     631.56
-64.92    -2.7     4533.92     604.76
-67.52    3.08     4875.2     618.96
-66.24    1.8     4674.56     503.68
-66.2    0.26     4673.76     706.12
-65.0    3.06     4529.76     649.64
-62.48    0.58     4281.92     596.2
-64.64    2.42     4491.84     505.16
-69.44    -0.86     5223.68     754.12
-67.76    5.9     4833.92     546.52
-64.16    -6.36     4438.4     530.56
-67.16    -1.96     4774.56     577.92
-66.16    -3.38     4667.52     628.92
-66.88    3.56     4784.64     691.76
-66.44    -2.86     4670.24     578.04
-68.64    0.62     5034.24     661.4
-64.32    -1.76     4473.92     525.76
-65.28    -1.2     4639.36     673.68
-65.6    2.9     4571.84     565.0
-66.32    0.06     4699.84     582.92
-64.84    2.8     4548.32     709.28
-66.24    -1.14     4680.0     582.68
-67.36    2.3     4735.36     623.56
-66.52    0.14     4738.4     687.16
-66.88    0.08     4712.64     615.68
-63.76    3.4     4272.96     517.28
-63.72    -2.24     4315.36     549.36
-69.8    1.08     5127.52     638.96
-68.24    -2.42     4970.88     568.76
-65.28    -2.84     4592.0     511.36
-65.08    0.92     4422.56     473.12
-62.44    -2.24     4123.68     540.48
-64.28    -3.56     4419.04     581.12
-63.92    2.44     4386.56     621.52
-68.44    -1.56     5017.12     601.28
-66.56    0.12     4732.16     532.72
-66.0    2.22     4704.32     753.72
-67.28    -0.6     4811.84     452.8
-62.16    -1.98     4160.32     510.52
-66.2    -1.84     4691.36     600.72
-65.6    -1.14     4610.88     636.36
-63.96    2.9     4378.4     488.84
-65.2    -1.0     4546.24     512.72
-67.64    -0.68     4870.24     709.92
-64.92    1.92     4528.48     537.28
-67.6    2.02     4905.6     524.04
-67.84    0.28     4864.96     551.36
-67.88    3.08     4900.32     651.6
-67.28    0.04     4901.76     763.2
-67.16    -0.64     4884.32     568.16
-67.48    2.58     4841.76     718.36
-65.52    -4.12     4554.88     490.96
-65.12    -3.1     4548.48     656.04
-65.2    1.2     4564.16     556.16
-66.88    -3.82     4778.88     551.0
-66.44    -1.0     4724.32     646.08
-64.88    -0.54     4485.44     570.2
-68.0    2.0     4898.24     649.2
-66.76    -0.44     4819.04     523.44
-66.0    -2.38     4695.36     567.08
-65.24    1.62     4601.12     583.24
-68.84    0.48     4996.64     614.72
-61.88    -0.78     4104.48     591.08
-64.68    -3.78     4450.4     490.84
-63.72    -2.3     4458.72     718.52
-66.68    6.72     4713.12     676.56
-66.04    4.14     4598.56     603.88
-67.44    0.0     4797.76     715.36
-64.76    -0.72     4633.44     695.6
-64.64    2.66     4480.96     583.48
-64.52    -0.66     4408.8     557.0
-66.0    4.16     4673.92     561.28
-67.24    0.3     4737.44     577.32
-66.2    4.62     4717.6     624.52
-63.8    -3.28     4396.64     549.28
-65.88    -2.08     4575.84     603.04
-67.44    0.16     4816.96     561.2
-65.0    -1.6     4505.12     450.64
-67.16    -0.14     4744.16     593.24
-67.04    -1.86     4778.24     600.52
-63.24    -4.08     4302.24     565.92
-65.0    2.84     4512.8     539.04
-68.96    -3.56     5037.12     762.96
-64.0    1.82     4362.88     463.8
-64.12    -0.58     4350.56     518.76
-67.04    -2.24     4890.56     693.36
-66.68    0.72     4664.8     484.8
-67.84    0.12     4851.52     637.84
-65.44    -2.96     4547.52     624.24
-65.36    -0.68     4545.28     546.8
-67.76    -2.84     4851.84     687.84
-65.28    -0.78     4504.96     627.4
-66.16    4.56     4618.56     661.84
-66.08    -0.4     4632.0     558.48
-67.04    -3.06     4769.92     592.52
-64.64    -3.42     4504.0     556.68
-69.2    -3.96     5075.84     701.2
-65.72    -1.5     4684.64     526.6
-66.88    -6.0     4895.68     679.68
-65.6    1.14     4569.6     547.72
-65.28    -1.12     4524.8     590.72
-65.88    0.48     4728.48     581.6
-69.12    -0.18     5163.52     676.68
-67.96    -1.2     4929.44     668.16
-64.0    2.28     4344.32     487.44
-66.72    0.84     4727.36     623.44
-64.72    1.32     4542.08     581.52
-65.36    4.96     4503.36     576.0
-69.88    -0.54     5260.96     610.6
-68.4    1.24     5066.56     715.28
-63.56    4.48     4299.36     505.92
-68.64    -1.24     4980.16     715.52
-67.68    0.78     4834.88     481.72
-65.6    1.08     4584.0     572.4
-65.84    -0.72     4577.92     705.52
-67.0    4.16     4779.04     476.96
-67.76    -1.24     4874.88     605.12
-66.64    1.56     4744.96     703.92
-65.88    -5.04     4744.8     629.04
-66.16    -4.18     4649.28     723.08
-63.84    -5.02     4370.56     541.0
-64.36    1.68     4402.08     512.56
-62.68    2.46     4202.72     506.44
-67.16    -0.18     4796.64     588.12
-67.92    -0.34     4930.24     736.68
-67.24    1.12     4775.2     709.92
-68.52    1.44     5029.28     648.4
-69.4    5.5     5170.08     682.6
-65.2    -0.56     4528.96     553.6
-66.56    0.62     4736.32     575.72
-65.68    -3.0     4741.76     790.24
-64.2    -3.02     4417.44     560.52
-66.92    -0.92     4745.12     673.52
-67.12    -3.92     4801.92     727.04
-66.4    1.7     4752.32     727.64
-66.24    -1.26     4679.36     544.44
-66.52    0.12     4731.36     611.92
-65.4    1.24     4542.56     591.04
-62.28    0.08     4252.96     466.4
-65.0    3.62     4544.8     656.04
-65.32    2.32     4613.92     646.56
-68.08    -0.6     4942.72     555.92
-63.36    -1.8     4283.52     575.44
-67.64    -4.32     4888.16     661.92
-65.44    -2.22     4601.92     566.6
-65.68    -0.06     4643.84     564.76
-65.88    2.34     4622.24     555.48
-66.24    -1.54     4668.8     550.36
-66.64    -1.78     4719.04     549.48
-65.48    3.78     4561.44     637.0
-63.92    -0.24     4415.36     478.48
-65.16    1.58     4530.72     523.4
-65.88    1.66     4646.24     618.28
-66.68    -1.3     4743.52     672.44
-64.6    -3.82     4486.24     580.92
-64.96    -0.56     4514.24     417.44
-66.92    2.22     4838.56     633.16
-68.08    -2.72     4870.72     494.32
-66.52    -2.86     4750.56     631.88
-67.0    3.3     4834.4     567.56
-65.36    -0.62     4573.76     569.88
-66.96    2.04     4830.08     802.48
-67.4    -0.16     4900.96     645.2
-66.28    -3.04     4628.32     604.24
-62.92    3.56     4207.52     405.84
-67.96    -1.3     4861.6     547.16
-66.32    2.5     4723.52     624.84
-66.92    1.82     4791.52     659.08
-67.52    0.34     4831.04     541.16
-66.6    0.34     4755.36     525.96
-64.8    0.74     4623.04     551.0
-67.24    -5.58     4983.2     691.64
-67.64    -5.6     4825.12     632.0
-66.4    0.22     4771.2     484.6
-66.6    -1.96     4756.0     734.4
-65.2    -3.42     4497.28     522.04
-64.88    -0.9     4483.2     536.04
